date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:07:07	11371/11371	---MCZ	200	added ('OK')	text/html	date:Mon,%2002%20Aug%202021%2005:07:08%20GMT	https://nusaresearch.net/public/index/login-popup-new/redirect/_public_user_confirm-account	D:/HTTrack/NusaResearch/nusaresearch.net/public/index/login-popup-new/redirect/_public_user_confirm-account.html	(from https://nusaresearch.net/public/)
12:07:08	1546/1546	---M--	200	added ('OK')	image/gif	etag:%2260a-54bf1ddb5822a%22	https://nusaresearch.net/application/templates/default/default/images/home/icon_04.gif	D:/HTTrack/NusaResearch/nusaresearch.net/application/templates/default/default/images/home/icon_04.gif	(from https://nusaresearch.net/public/)
12:07:08	1559/1559	---M--	200	added ('OK')	image/gif	etag:%22617-54bf1ddb5822a%22	https://nusaresearch.net/application/templates/default/default/images/home/icon_05.gif	D:/HTTrack/NusaResearch/nusaresearch.net/application/templates/default/default/images/home/icon_05.gif	(from https://nusaresearch.net/public/)
12:07:08	0/0	---MC-	302	error ('Found')	text/html	date:Mon,%2002%20Aug%202021%2005:07:09%20GMT	https://nusaresearch.net/public/index/public-survey	D:/HTTrack/NusaResearch/nusaresearch.net/public/index/public-survey	(from https://nusaresearch.net/public/)
12:07:09	50942/50942	---MCZ	200	added ('OK')	text/html	date:Mon,%2002%20Aug%202021%2005:07:09%20GMT	https://nusaresearch.net/public/index/index/redirect/_public_index_public-survey	D:/HTTrack/NusaResearch/nusaresearch.net/public/index/index/redirect/_public_index_public-survey.html	(from https://nusaresearch.net/public/)
12:07:09	1615/1615	---M--	200	added ('OK')	image/gif	etag:%2264f-54bf1ddb5822a%22	https://nusaresearch.net/application/templates/default/default/images/home/icon_06.gif	D:/HTTrack/NusaResearch/nusaresearch.net/application/templates/default/default/images/home/icon_06.gif	(from https://nusaresearch.net/public/)
12:07:09	1311/1311	---M--	200	added ('OK')	image/gif	etag:%2251f-54bf1ddb5822a%22	https://nusaresearch.net/application/templates/default/default/images/home/icon_09.gif	D:/HTTrack/NusaResearch/nusaresearch.net/application/templates/default/default/images/home/icon_09.gif	(from https://nusaresearch.net/public/)
12:07:09	1335/1335	---M--	200	added ('OK')	image/gif	etag:%22537-54bf1ddb5822a%22	https://nusaresearch.net/application/templates/default/default/images/home/icon_10.gif	D:/HTTrack/NusaResearch/nusaresearch.net/application/templates/default/default/images/home/icon_10.gif	(from https://nusaresearch.net/public/)
12:07:09	1343/1343	---M--	200	added ('OK')	image/gif	etag:%2253f-54bf1ddb5822a%22	https://nusaresearch.net/application/templates/default/default/images/home/icon_11.gif	D:/HTTrack/NusaResearch/nusaresearch.net/application/templates/default/default/images/home/icon_11.gif	(from https://nusaresearch.net/public/)
12:07:09	1254/1254	---M--	200	added ('OK')	image/gif	etag:%224e6-54bf1ddb5822a%22	https://nusaresearch.net/application/templates/default/default/images/home/icon_12.gif	D:/HTTrack/NusaResearch/nusaresearch.net/application/templates/default/default/images/home/icon_12.gif	(from https://nusaresearch.net/public/)
12:07:10	11411/11411	---MCZ	200	added ('OK')	text/html	date:Mon,%2002%20Aug%202021%2005:07:10%20GMT	https://nusaresearch.net/public/index/login-popup-new/redirect/_public_index_resultqquestion_cate_2	D:/HTTrack/NusaResearch/nusaresearch.net/public/index/login-popup-new/redirect/_public_index_resultqquestion_cate_2.html	(from https://nusaresearch.net/public/)
12:07:10	11446/11446	---MCZ	200	added ('OK')	text/html	date:Mon,%2002%20Aug%202021%2005:07:11%20GMT	https://nusaresearch.net/public/index/login-popup-new/redirect/_public_index_single-quick-survey_qid_97988	D:/HTTrack/NusaResearch/nusaresearch.net/public/index/login-popup-new/redirect/_public_index_single-quick-survey_qid_97988.html	(from https://nusaresearch.net/public/)
12:07:11	29829/29829	---MCZ	200	added ('OK')	text/html	date:Mon,%2002%20Aug%202021%2005:07:11%20GMT	https://nusaresearch.net/public/index/result-quick-survey/qid/97988	D:/HTTrack/NusaResearch/nusaresearch.net/public/index/result-quick-survey/qid/97988.html	(from https://nusaresearch.net/public/)
12:07:11	1346/1346	---M--	200	added ('OK')	image/gif	etag:%22542-54bf1ddb5822a%22	https://nusaresearch.net/application/templates/default/default/images/home/icon_07.gif	D:/HTTrack/NusaResearch/nusaresearch.net/application/templates/default/default/images/home/icon_07.gif	(from https://nusaresearch.net/public/)
12:07:11	11446/11446	---MCZ	200	added ('OK')	text/html	date:Mon,%2002%20Aug%202021%2005:07:12%20GMT	https://nusaresearch.net/public/index/login-popup-new/redirect/_public_index_single-quick-survey_qid_98019	D:/HTTrack/NusaResearch/nusaresearch.net/public/index/login-popup-new/redirect/_public_index_single-quick-survey_qid_98019.html	(from https://nusaresearch.net/public/)
12:07:12	29858/29858	---MCZ	200	added ('OK')	text/html	date:Mon,%2002%20Aug%202021%2005:07:12%20GMT	https://nusaresearch.net/public/index/result-quick-survey/qid/98019	D:/HTTrack/NusaResearch/nusaresearch.net/public/index/result-quick-survey/qid/98019.html	(from https://nusaresearch.net/public/)
12:07:12	11446/11446	---MCZ	200	added ('OK')	text/html	date:Mon,%2002%20Aug%202021%2005:07:12%20GMT	https://nusaresearch.net/public/index/login-popup-new/redirect/_public_index_single-quick-survey_qid_98029	D:/HTTrack/NusaResearch/nusaresearch.net/public/index/login-popup-new/redirect/_public_index_single-quick-survey_qid_98029.html	(from https://nusaresearch.net/public/)
12:07:12	29830/29830	---MCZ	200	added ('OK')	text/html	date:Mon,%2002%20Aug%202021%2005:07:13%20GMT	https://nusaresearch.net/public/index/result-quick-survey/qid/98029	D:/HTTrack/NusaResearch/nusaresearch.net/public/index/result-quick-survey/qid/98029.html	(from https://nusaresearch.net/public/)
12:07:13	11446/11446	---MCZ	200	added ('OK')	text/html	date:Mon,%2002%20Aug%202021%2005:07:13%20GMT	https://nusaresearch.net/public/index/login-popup-new/redirect/_public_index_single-quick-survey_qid_98038	D:/HTTrack/NusaResearch/nusaresearch.net/public/index/login-popup-new/redirect/_public_index_single-quick-survey_qid_98038.html	(from https://nusaresearch.net/public/)
12:07:13	29959/29959	---MCZ	200	added ('OK')	text/html	date:Mon,%2002%20Aug%202021%2005:07:14%20GMT	https://nusaresearch.net/public/index/result-quick-survey/qid/98038	D:/HTTrack/NusaResearch/nusaresearch.net/public/index/result-quick-survey/qid/98038.html	(from https://nusaresearch.net/public/)
12:07:13	11446/11446	---MCZ	200	added ('OK')	text/html	date:Mon,%2002%20Aug%202021%2005:07:14%20GMT	https://nusaresearch.net/public/index/login-popup-new/redirect/_public_index_single-quick-survey_qid_98053	D:/HTTrack/NusaResearch/nusaresearch.net/public/index/login-popup-new/redirect/_public_index_single-quick-survey_qid_98053.html	(from https://nusaresearch.net/public/)
12:07:14	29899/29899	---MCZ	200	added ('OK')	text/html	date:Mon,%2002%20Aug%202021%2005:07:14%20GMT	https://nusaresearch.net/public/index/result-quick-survey/qid/98053	D:/HTTrack/NusaResearch/nusaresearch.net/public/index/result-quick-survey/qid/98053.html	(from https://nusaresearch.net/public/)
12:07:14	20808/20808	---MCZ	200	added ('OK')	text/html	date:Mon,%2002%20Aug%202021%2005:07:14%20GMT	https://nusaresearch.net/public/news/index/new-rule-quick-survey	D:/HTTrack/NusaResearch/nusaresearch.net/public/news/index/new-rule-quick-survey.html	(from https://nusaresearch.net/public/)
12:07:14	11376/11376	---MCZ	200	added ('OK')	text/html	date:Mon,%2002%20Aug%202021%2005:07:15%20GMT	https://nusaresearch.net/public/index/login-popup-new/redirect/_public_index_resultqquestion	D:/HTTrack/NusaResearch/nusaresearch.net/public/index/login-popup-new/redirect/_public_index_resultqquestion.html	(from https://nusaresearch.net/public/)
12:07:14	11421/11421	---MCZ	200	added ('OK')	text/html	date:Mon,%2002%20Aug%202021%2005:07:15%20GMT	https://nusaresearch.net/public/index/login-popup-new/redirect/_public_index_resultqquestion_active_1	D:/HTTrack/NusaResearch/nusaresearch.net/public/index/login-popup-new/redirect/_public_index_resultqquestion_active_1.html	(from https://nusaresearch.net/public/)
12:07:15	16275/16275	---M--	200	added ('OK')	image/jpeg	etag:%223f93-59bc509ae8996%22	https://nusaresearch.net/application/templates/default/default/images/common/banner_01.jpg	D:/HTTrack/NusaResearch/nusaresearch.net/application/templates/default/default/images/common/banner_01.jpg	(from https://nusaresearch.net/public/)
12:07:15	252/252	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2002%20Aug%202021%2005:07:15%20GMT	https://nusaresearch.net/public/testimonial	D:/HTTrack/NusaResearch/nusaresearch.net/public/testimonial	(from https://nusaresearch.net/public/)
12:07:15	6937/6937	---M--	200	added ('OK')	image/gif	etag:%221b19-54bf1ddb562ea%22	https://nusaresearch.net/application/templates/default/default/images/common/banner_02.gif	D:/HTTrack/NusaResearch/nusaresearch.net/application/templates/default/default/images/common/banner_02.gif	(from https://nusaresearch.net/public/)
12:07:15	5010/5010	---M--	200	added ('OK')	image/gif	etag:%221392-54bf1ddb562ea%22	https://nusaresearch.net/application/templates/default/default/images/common/banner_03.gif	D:/HTTrack/NusaResearch/nusaresearch.net/application/templates/default/default/images/common/banner_03.gif	(from https://nusaresearch.net/public/)
12:07:15	1563/1563	---M--	200	added ('OK')	image/gif	etag:%2261b-54bf1ddb5822a%22	https://nusaresearch.net/application/templates/default/default/images/home/icon_13.gif	D:/HTTrack/NusaResearch/nusaresearch.net/application/templates/default/default/images/home/icon_13.gif	(from https://nusaresearch.net/public/)
12:07:16	38338/38338	---MCZ	200	added ('OK')	text/html	date:Mon,%2002%20Aug%202021%2005:07:16%20GMT	https://nusaresearch.net/public/news/1017-Pengumuman_Pemenang_Kuis_Tebak_Angka_Instagram.nsrs	D:/HTTrack/NusaResearch/nusaresearch.net/public/news/1017-Pengumuman_Pemenang_Kuis_Tebak_Angka_Instagram.html	(from https://nusaresearch.net/public/)
12:07:16	63668/63668	---MCZ	200	added ('OK')	text/html	date:Mon,%2002%20Aug%202021%2005:07:16%20GMT	https://nusaresearch.net/public/testimonial/	D:/HTTrack/NusaResearch/nusaresearch.net/public/testimonial/index-2.html	(from https://nusaresearch.net/public/)
12:07:16	1492/1492	---M--	200	added ('OK')	image/gif	etag:%225d4-54bf1ddb5822a%22	https://nusaresearch.net/application/templates/default/default/images/home/icon_16.gif	D:/HTTrack/NusaResearch/nusaresearch.net/application/templates/default/default/images/home/icon_16.gif	(from https://nusaresearch.net/public/)
12:07:16	1390/1390	---M--	200	added ('OK')	image/gif	etag:%2256e-54bf1ddb5822a%22	https://nusaresearch.net/application/templates/default/default/images/home/icon_17.gif	D:/HTTrack/NusaResearch/nusaresearch.net/application/templates/default/default/images/home/icon_17.gif	(from https://nusaresearch.net/public/)
12:07:17	1561/1561	---M--	200	added ('OK')	image/gif	etag:%22619-54bf1ddb5822a%22	https://nusaresearch.net/application/templates/default/default/images/home/icon_18.gif	D:/HTTrack/NusaResearch/nusaresearch.net/application/templates/default/default/images/home/icon_18.gif	(from https://nusaresearch.net/public/)
12:07:17	37920/37920	---MCZ	200	added ('OK')	text/html	date:Mon,%2002%20Aug%202021%2005:07:17%20GMT	https://nusaresearch.net/public/news/1013-Pemenang_Quiz_Tebak_Acak_Kata_Instagram.nsrs	D:/HTTrack/NusaResearch/nusaresearch.net/public/news/1013-Pemenang_Quiz_Tebak_Acak_Kata_Instagram.html	(from https://nusaresearch.net/public/)
12:07:17	41478/41478	---MCZ	200	added ('OK')	text/html	date:Mon,%2002%20Aug%202021%2005:07:18%20GMT	https://nusaresearch.net/public/news/1002-Pengumuman_Pemenang_Bonus_Poin_Kuis_Bercocok_Tanam.nsrs	D:/HTTrack/NusaResearch/nusaresearch.net/public/news/1002-Pengumuman_Pemenang_Bonus_Poin_Kuis_Bercocok_Tanam.html	(from https://nusaresearch.net/public/)
12:07:17	38350/38350	---MCZ	200	added ('OK')	text/html	date:Mon,%2002%20Aug%202021%2005:07:18%20GMT	https://nusaresearch.net/public/news/988-Lempar_Koin_Keberuntungan_di_Nusaresearch.nsrs	D:/HTTrack/NusaResearch/nusaresearch.net/public/news/988-Lempar_Koin_Keberuntungan_di_Nusaresearch.html	(from https://nusaresearch.net/public/)
12:07:18	1281/1281	---M--	200	added ('OK')	image/gif	etag:%22501-54bf1ddb562ea%22	https://nusaresearch.net/application/templates/default/default/images/common/icon_prev.gif	D:/HTTrack/NusaResearch/nusaresearch.net/application/templates/default/default/images/common/icon_prev.gif	(from https://nusaresearch.net/public/)
12:07:18	50411/50411	---MCZ	200	added ('OK')	text/html	date:Mon,%2002%20Aug%202021%2005:07:18%20GMT	https://nusaresearch.net/public/index/index/page/2	D:/HTTrack/NusaResearch/nusaresearch.net/public/index/index/page/2.html	(from https://nusaresearch.net/public/)
12:07:18	50376/50376	---MCZ	200	added ('OK')	text/html	date:Mon,%2002%20Aug%202021%2005:07:19%20GMT	https://nusaresearch.net/public/index/index/page/3	D:/HTTrack/NusaResearch/nusaresearch.net/public/index/index/page/3.html	(from https://nusaresearch.net/public/)
12:07:19	50452/50452	---MCZ	200	added ('OK')	text/html	date:Mon,%2002%20Aug%202021%2005:07:19%20GMT	https://nusaresearch.net/public/index/index/page/4	D:/HTTrack/NusaResearch/nusaresearch.net/public/index/index/page/4.html	(from https://nusaresearch.net/public/)
12:07:19	50527/50527	---MCZ	200	added ('OK')	text/html	date:Mon,%2002%20Aug%202021%2005:07:20%20GMT	https://nusaresearch.net/public/index/index/page/5	D:/HTTrack/NusaResearch/nusaresearch.net/public/index/index/page/5.html	(from https://nusaresearch.net/public/)
12:07:20	1285/1285	---M--	200	added ('OK')	image/gif	etag:%22505-54bf1ddb562ea%22	https://nusaresearch.net/application/templates/default/default/images/common/icon_next.gif	D:/HTTrack/NusaResearch/nusaresearch.net/application/templates/default/default/images/common/icon_next.gif	(from https://nusaresearch.net/public/)
12:07:20	48076/48076	---MCZ	200	added ('OK')	text/html	date:Mon,%2002%20Aug%202021%2005:07:20%20GMT	https://nusaresearch.net/public/index/index/page/147	D:/HTTrack/NusaResearch/nusaresearch.net/public/index/index/page/147.html	(from https://nusaresearch.net/public/)
12:07:20	1778/1778	---M--	200	added ('OK')	image/gif	etag:%226f2-54bf1ddb5822a%22	https://nusaresearch.net/application/templates/default/default/images/home/icon_14.gif	D:/HTTrack/NusaResearch/nusaresearch.net/application/templates/default/default/images/home/icon_14.gif	(from https://nusaresearch.net/public/)
12:07:20	9992/9992	---M--	200	added ('OK')	image/jpeg	etag:%220d88a8895a58bd19f6a5f17e3cee07ef%22	https://storage.googleapis.com/nusaresearch/userfiles/news/2_1015_CjOV.jpeg	D:/HTTrack/NusaResearch/storage.googleapis.com/nusaresearch/userfiles/news/2_1015_CjOV.jpg	(from https://nusaresearch.net/public/)
12:07:21	39919/39919	---MCZ	200	added ('OK')	text/html	date:Mon,%2002%20Aug%202021%2005:07:21%20GMT	https://nusaresearch.net/public/news/1015-Burger_King_vs_Carls_Jr..nsrs	D:/HTTrack/NusaResearch/nusaresearch.net/public/news/1015-Burger_King_vs_Carls_Jr..html	(from https://nusaresearch.net/public/)
12:07:21	39697/39697	---MCZ	200	added ('OK')	text/html	date:Mon,%2002%20Aug%202021%2005:07:21%20GMT	https://nusaresearch.net/public/news/1001-KFC_vs_MCD.nsrs	D:/HTTrack/NusaResearch/nusaresearch.net/public/news/1001-KFC_vs_MCD.html	(from https://nusaresearch.net/public/)
12:07:21	46912/46912	---MCZ	200	added ('OK')	text/html	date:Mon,%2002%20Aug%202021%2005:07:22%20GMT	https://nusaresearch.net/public/news/996-Laporan_Tentang_Makeup_Routine.nsrs	D:/HTTrack/NusaResearch/nusaresearch.net/public/news/996-Laporan_Tentang_Makeup_Routine.html	(from https://nusaresearch.net/public/)
12:07:21	40770/40770	---MCZ	200	added ('OK')	text/html	date:Mon,%2002%20Aug%202021%2005:07:22%20GMT	https://nusaresearch.net/public/news/994-Keterhubungan_Pekerjaan_dengan_Jurusan_saat_Kuliah.nsrs	D:/HTTrack/NusaResearch/nusaresearch.net/public/news/994-Keterhubungan_Pekerjaan_dengan_Jurusan_saat_Kuliah.html	(from https://nusaresearch.net/public/)
12:07:21	1613/1613	---M--	200	added ('OK')	image/gif	etag:%2264d-54bf1ddb5822a%22	https://nusaresearch.net/application/templates/default/default/images/home/icon_15.gif	D:/HTTrack/NusaResearch/nusaresearch.net/application/templates/default/default/images/home/icon_15.gif	(from https://nusaresearch.net/public/)
12:07:22	6250/6250	---M--	200	added ('OK')	image/jpeg	etag:%22f2ff791671266975f40a6476a25c0548%22	https://storage.googleapis.com/nusaresearch/userfiles/news/2_1023_QNVX.jpeg	D:/HTTrack/NusaResearch/storage.googleapis.com/nusaresearch/userfiles/news/2_1023_QNVX.jpg	(from https://nusaresearch.net/public/)
12:07:22	38715/38715	---MCZ	200	added ('OK')	text/html	date:Mon,%2002%20Aug%202021%2005:07:23%20GMT	https://nusaresearch.net/public/news/1023-Kabar_Baik,_Kini_Vaksinasi_COVID-19_Tak_Ada_Syarat_Surat_Domisili.nsrs	D:/HTTrack/NusaResearch/nusaresearch.net/public/news/1023-Kabar_Baik,_Kini_Vaksinasi_COVID-19_Tak_Ada_Syarat_Surat_Domisili.html	(from https://nusaresearch.net/public/)
12:07:23	40657/40657	---MCZ	200	added ('OK')	text/html	date:Mon,%2002%20Aug%202021%2005:07:23%20GMT	https://nusaresearch.net/public/news/1022-9_Gerai_McDonalds_di_Jaksel_Ditegur_karena_Kerumunan_Pembelian_BTS_Meal.nsrs	D:/HTTrack/NusaResearch/nusaresearch.net/public/news/1022-9_Gerai_McDonalds_di_Jaksel_Ditegur_karena_Kerumunan_Pembelian_BTS_Meal.html	(from https://nusaresearch.net/public/)
12:07:23	40281/40281	---MCZ	200	added ('OK')	text/html	date:Mon,%2002%20Aug%202021%2005:07:23%20GMT	https://nusaresearch.net/public/news/1021-3_Trik_Bikin_UMKM_Sukses,_Langsung_Raup_Untung.nsrs	D:/HTTrack/NusaResearch/nusaresearch.net/public/news/1021-3_Trik_Bikin_UMKM_Sukses,_Langsung_Raup_Untung.html	(from https://nusaresearch.net/public/)
12:07:23	40024/40024	---MCZ	200	added ('OK')	text/html	date:Mon,%2002%20Aug%202021%2005:07:24%20GMT	https://nusaresearch.net/public/news/1020-5_Tanda_Stres_yang_Kerap_Tak_Disadari.nsrs	D:/HTTrack/NusaResearch/nusaresearch.net/public/news/1020-5_Tanda_Stres_yang_Kerap_Tak_Disadari.html	(from https://nusaresearch.net/public/)
12:07:23	1304/1304	---M--	200	added ('OK')	image/png	etag:%22518-54bf1ddb5728a%22	https://nusaresearch.net/application/templates/default/default/images/common/pagetop_btn.png	D:/HTTrack/NusaResearch/nusaresearch.net/application/templates/default/default/images/common/pagetop_btn.png	(from https://nusaresearch.net/public/)
12:07:24	29017/29017	---MCZ	200	added ('OK')	text/html	date:Mon,%2002%20Aug%202021%2005:07:24%20GMT	https://nusaresearch.net/public/news/index/secure-policy	D:/HTTrack/NusaResearch/nusaresearch.net/public/news/index/secure-policy.html	(from https://nusaresearch.net/public/)
12:07:24	1459/1459	---M--	200	added ('OK')	image/gif	etag:%225b3-54bf1ddb562ea%22	https://nusaresearch.net/application/templates/default/default/images/common/icon_01.gif	D:/HTTrack/NusaResearch/nusaresearch.net/application/templates/default/default/images/common/icon_01.gif	(from https://nusaresearch.net/public/)
